Unix_Timestamp,Real_World_Time,Latitude,Longitude,Altitude_m,Roll_deg,Pitch_deg,Yaw_deg
1775785086.699923,2026-04-09 21:38:06.699,40.4285754,-86.9278144,185.17999267578125,-0.24682946503162384,-0.41225430369377136,3.4864399433135986
1775785086.799995,2026-04-09 21:38:06.799,40.4285754,-86.9278144,185.1699981689453,-0.24881236255168915,-0.41733744740486145,3.4809606075286865
1775785086.899900,2026-04-09 21:38:06.899,40.4285754,-86.9278144,185.1699981689453,-0.25128084421157837,-0.4323546886444092,3.4650626182556152
1775785086.999943,2026-04-09 21:38:06.999,40.4285754,-86.9278144,185.1699981689453,-0.27841177582740784,-0.5680176019668579,3.436635732650757
1775785087.099928,2026-04-09 21:38:07.099,40.4285754,-86.9278144,185.1699981689453,-0.34266453981399536,-1.090111494064331,3.3754308223724365
1775785087.200006,2026-04-09 21:38:07.200,40.4285754,-86.9278144,185.17999267578125,-0.2240874022245407,-2.767155885696411,3.3420917987823486
1775785087.299966,2026-04-09 21:38:07.299,40.4285756,-86.9278143,185.17999267578125,0.6559519171714783,-4.185702800750732,3.1147875785827637
1775785087.399924,2026-04-09 21:38:07.399,40.4285758,-86.9278143,185.1999969482422,0.9858130812644958,-3.417769193649292,2.341538667678833
1775785087.499984,2026-04-09 21:38:07.499,40.4285761,-86.9278141,185.22999572753906,1.2153360843658447,-2.171037435531616,1.2638601064682007
1775785087.599934,2026-04-09 21:38:07.599,40.4285765,-86.927814,185.26998901367188,0.2655711770057678,-0.3662864863872528,359.952392578125
1775785087.699944,2026-04-09 21:38:07.699,40.428577,-86.9278138,185.3199920654297,-0.8361982703208923,1.8029875755310059,358.79425048828125
1775785087.799992,2026-04-09 21:38:07.799,40.4285775,-86.9278136,185.3699951171875,-1.801303505897522,4.045376777648926,357.5916442871094
1775785087.900005,2026-04-09 21:38:07.900,40.4285779,-86.9278135,185.44000244140625,-2.903881311416626,5.381134033203125,356.3343811035156
1775785087.999976,2026-04-09 21:38:07.999,40.4285784,-86.9278134,185.51998901367188,-3.4381041526794434,6.3811211585998535,355.4370422363281
1775785088.099951,2026-04-09 21:38:08.099,40.4285787,-86.9278133,185.61000061035156,-3.4507713317871094,7.069990158081055,354.8821716308594
1775785088.200009,2026-04-09 21:38:08.200,40.4285791,-86.9278134,185.70999145507812,-3.320223093032837,7.234466075897217,354.5013732910156
1775785088.300014,2026-04-09 21:38:08.300,40.4285793,-86.9278135,185.80999755859375,-3.0355443954467773,7.068475723266602,354.2038879394531
1775785088.399991,2026-04-09 21:38:08.399,40.4285795,-86.9278136,185.92999267578125,-2.6592493057250977,6.943564414978027,353.94012451171875
1775785088.499916,2026-04-09 21:38:08.499,40.4285796,-86.9278136,186.05999755859375,-2.3800160884857178,6.799158573150635,353.7417297363281
1775785088.599970,2026-04-09 21:38:08.599,40.4285797,-86.9278138,186.1999969482422,-2.037142753601074,6.617867946624756,353.6296081542969
1775785088.699986,2026-04-09 21:38:08.699,40.4285797,-86.9278139,186.34999084472656,-1.622735857963562,6.377840042114258,353.60009765625
1775785088.800038,2026-04-09 21:38:08.800,40.4285796,-86.927814,186.51998901367188,-1.2938449382781982,6.208437919616699,353.6817626953125
1775785088.899919,2026-04-09 21:38:08.899,40.4285795,-86.9278142,186.69000244140625,-0.9150168895721436,5.931872367858887,353.9728698730469
1775785088.999955,2026-04-09 21:38:08.999,40.4285794,-86.9278143,186.8699951171875,-0.6212367415428162,5.563405990600586,354.35626220703125
1775785089.099985,2026-04-09 21:38:09.099,40.4285793,-86.9278143,187.0500030517578,-0.5681793689727783,5.1801252365112305,354.7010803222656
1775785089.199988,2026-04-09 21:38:09.199,40.4285791,-86.9278143,187.25,-0.7909169793128967,4.721700191497803,354.9886474609375
1775785089.299991,2026-04-09 21:38:09.299,40.4285789,-86.9278142,187.4499969482422,-0.8716520667076111,4.587486267089844,355.2130126953125
1775785089.399981,2026-04-09 21:38:09.399,40.4285787,-86.9278141,187.6699981689453,-1.2737994194030762,4.274563312530518,355.319580078125
1775785089.499917,2026-04-09 21:38:09.499,40.4285785,-86.9278141,187.88999938964844,-1.8869502544403076,4.03700590133667,355.3977966308594
1775785089.599995,2026-04-09 21:38:09.599,40.4285783,-86.9278139,188.1199951171875,-2.6095054149627686,3.9883534908294678,353.1808166503906
1775785089.699988,2026-04-09 21:38:09.699,40.4285781,-86.9278137,188.36000061035156,-3.4138970375061035,3.7559750080108643,353.18328857421875
1775785089.799984,2026-04-09 21:38:09.799,40.4285779,-86.9278135,188.59999084472656,-3.9569802284240723,3.364513635635376,353.3975524902344
1775785089.900106,2026-04-09 21:38:09.900,40.4285777,-86.9278133,188.83999633789062,-4.2576189041137695,3.03334379196167,353.73602294921875
1775785090.000250,2026-04-09 21:38:10.000,40.4285775,-86.9278131,189.08999633789062,-4.317286968231201,2.905409812927246,354.1468811035156
1775785090.099994,2026-04-09 21:38:10.099,40.4285773,-86.9278129,189.33999633789062,-4.148128986358643,3.208916425704956,354.57110595703125
1775785090.199992,2026-04-09 21:38:10.199,40.428577,-86.9278127,189.58999633789062,-4.184942245483398,2.9187347888946533,355.22467041015625
1775785090.300010,2026-04-09 21:38:10.300,40.4285768,-86.9278126,189.83999633789062,-4.172150611877441,2.9742534160614014,355.88897705078125
1775785090.399995,2026-04-09 21:38:10.399,40.4285766,-86.9278124,190.08999633789062,-4.565693378448486,2.898244857788086,356.2337341308594
1775785090.499911,2026-04-09 21:38:10.499,40.4285764,-86.9278122,190.33999633789062,-5.372345924377441,2.86855411529541,356.1463317871094
1775785090.599958,2026-04-09 21:38:10.599,40.4285762,-86.9278121,190.58999633789062,-5.371088981628418,2.5900185108184814,355.8261413574219
1775785090.699953,2026-04-09 21:38:10.699,40.4285761,-86.927812,190.8300018310547,-5.08154296875,2.6711370944976807,355.3370666503906
1775785090.799967,2026-04-09 21:38:10.799,40.4285759,-86.9278119,191.08999633789062,-5.308998107910156,2.6068673133850098,354.880615234375
